chrom	start	end
chr18	26030000	26040000
chr18	26230000	26240000
chr18	26560000	26570000
chr18	27380000	27390000
chr18	27660000	27670000
chr18	27860000	27870000
chr18	28070000	28080000
chr18	28180000	28190000
chr18	28190000	28200000
chr18	28290000	28300000
chr18	28310000	28320000
chr18	28380000	28390000
chr18	28400000	28410000
chr18	28550000	28560000
chr18	28760000	28770000
chr18	28830000	28840000
chr18	28930000	28940000
chr18	29110000	29120000
chr18	29750000	29760000
chr18	29780000	29790000
chr18	29790000	29800000
chr18	29810000	29820000
chr18	29820000	29830000
chr18	29830000	29840000
chr18	29910000	29920000
chr18	29940000	29950000
chr18	30030000	30040000
chr18	30040000	30050000
chr18	30050000	30060000
chr18	30060000	30070000
chr18	30070000	30080000
chr18	30110000	30120000
chr18	30130000	30140000
chr18	30140000	30150000
chr18	30690000	30700000
chr18	30700000	30710000
chr18	30850000	30860000
chr18	31280000	31290000
chr18	31300000	31310000
chr18	31330000	31340000
chr18	31340000	31350000
chr18	31350000	31360000
chr18	31470000	31480000
chr18	31480000	31490000
chr18	31500000	31510000
chr18	31510000	31520000
chr18	31520000	31530000
chr18	31530000	31540000
chr18	31540000	31550000
chr18	31550000	31560000
chr18	31560000	31570000
chr18	31570000	31580000
chr18	31580000	31590000
chr18	31590000	31600000
chr18	31690000	31700000
chr18	31730000	31740000
chr18	31740000	31750000
chr18	31800000	31810000
chr18	31840000	31850000
chr18	31850000	31860000
chr18	31880000	31890000
chr18	31890000	31900000
chr18	31930000	31940000
chr18	31970000	31980000
chr18	31990000	32000000
chr18	32000000	32010000
chr18	32010000	32020000
chr18	32080000	32090000
chr18	32090000	32100000
chr18	32140000	32150000
chr18	32150000	32160000
chr18	32160000	32170000
chr18	32170000	32180000
chr18	32180000	32190000
chr18	32210000	32220000
chr18	32220000	32230000
chr18	32240000	32250000
chr18	32250000	32260000
chr18	32260000	32270000
chr18	32270000	32280000
chr18	32300000	32310000
chr18	32340000	32350000
chr18	32350000	32360000
chr18	32370000	32380000
chr18	32410000	32420000
chr18	32450000	32460000
chr18	32520000	32530000
chr18	32570000	32580000
chr18	32580000	32590000
chr18	32590000	32600000
chr18	32640000	32650000
chr18	32710000	32720000
chr18	32890000	32900000
chr18	32900000	32910000
chr18	32920000	32930000
chr18	32960000	32970000
chr18	33020000	33030000
chr18	33110000	33120000
chr18	33120000	33130000
chr18	33140000	33150000
chr18	33220000	33230000
chr18	33300000	33310000
chr18	33510000	33520000
chr18	33600000	33610000
chr18	33610000	33620000
chr18	33620000	33630000
chr18	33660000	33670000
chr18	33730000	33740000
chr18	33740000	33750000
chr18	33770000	33780000
chr18	33800000	33810000
chr18	33860000	33870000
chr18	33870000	33880000
chr18	33890000	33900000
chr18	33930000	33940000
chr18	33950000	33960000
chr18	34250000	34260000
chr18	34450000	34460000
chr18	34870000	34880000
chr18	34960000	34970000
chr18	35010000	35020000
chr18	35050000	35060000
chr18	35060000	35070000
chr18	35160000	35170000
chr18	35340000	35350000
chr18	35530000	35540000
chr18	35650000	35660000
chr18	35660000	35670000
chr18	36030000	36040000
chr18	36450000	36460000
chr18	36490000	36500000
chr18	36560000	36570000
chr18	36860000	36870000
chr18	36880000	36890000
chr18	36890000	36900000
chr18	36900000	36910000
chr18	36910000	36920000
chr18	36920000	36930000
chr18	37420000	37430000
chr18	37480000	37490000
chr18	37720000	37730000
chr18	37740000	37750000
chr18	37750000	37760000
chr18	39390000	39400000
chr18	39820000	39830000
chr18	40420000	40430000
chr18	40580000	40590000
chr18	40590000	40600000
chr18	40600000	40610000
chr18	41000000	41010000
chr18	41020000	41030000
chr18	41790000	41800000
chr18	41840000	41850000
chr18	42230000	42240000
chr18	43420000	43430000
chr18	43550000	43560000
chr18	43560000	43570000
chr18	45170000	45180000
chr18	45180000	45190000
chr18	46530000	46540000
chr18	46740000	46750000
chr18	46800000	46810000
chr18	48410000	48420000
chr18	49170000	49180000
chr18	49180000	49190000
chr18	50940000	50950000
chr18	51020000	51023478
chr19	40000	50000
chr19	50000	60000
chr19	890000	900000
chr19	1030000	1040000
chr19	1880000	1890000
chr19	1890000	1900000
chr19	1900000	1910000
chr19	1910000	1920000
chr19	1920000	1930000
chr19	2530000	2540000
chr19	2770000	2780000
chr19	2780000	2790000
chr19	3250000	3260000
chr19	3260000	3270000
chr19	3270000	3280000
chr19	3280000	3290000
chr19	3300000	3310000
chr19	3550000	3560000
chr19	3560000	3570000
chr19	3730000	3740000
chr19	3740000	3750000
chr19	3750000	3760000
chr19	3760000	3770000
chr19	3770000	3780000
chr19	3780000	3790000
chr19	3890000	3900000
chr19	3900000	3910000
chr19	3910000	3920000
chr19	3920000	3930000
chr19	4040000	4050000
chr19	4050000	4060000
chr19	4070000	4080000
chr19	4950000	4960000
chr19	5950000	5960000
chr19	6050000	6060000
chr19	6780000	6790000
chr19	7040000	7050000
chr19	7050000	7060000
chr19	7060000	7070000
chr19	7070000	7080000
chr19	7080000	7090000
chr19	7090000	7100000
chr19	7100000	7110000
chr19	7850000	7860000
chr19	7870000	7880000
chr19	7880000	7890000
chr19	7890000	7900000
chr19	7900000	7910000
chr19	7910000	7920000
chr19	7920000	7930000
chr19	7930000	7940000
chr19	7940000	7950000
chr19	7950000	7960000
chr19	7960000	7970000
chr19	7970000	7980000
chr19	8080000	8090000
chr19	8190000	8200000
chr19	8200000	8210000
chr19	8380000	8390000
chr19	8460000	8470000
chr19	9310000	9320000
chr19	9320000	9330000
chr19	9330000	9340000
chr19	9720000	9730000
chr19	9970000	9980000
chr19	9980000	9990000
chr19	10920000	10930000
chr19	11800000	11810000
chr19	12090000	12100000
chr19	12430000	12440000
chr19	12690000	12700000
chr19	12730000	12740000
chr19	13530000	13540000
chr19	13860000	13870000
chr19	14250000	14260000
chr19	14540000	14550000
chr19	14610000	14620000
chr19	14800000	14810000
chr19	14810000	14820000
chr19	14970000	14980000
chr19	15030000	15040000
chr19	15040000	15050000
chr19	15050000	15060000
chr19	15090000	15100000
chr19	15100000	15110000
chr19	15160000	15170000
chr19	15680000	15690000
chr19	15920000	15930000
chr19	16050000	16060000
chr19	16710000	16720000
chr19	16720000	16730000
chr19	16730000	16740000
chr19	16790000	16800000
chr19	16800000	16810000
chr19	16870000	16880000
chr19	16920000	16930000
chr19	16930000	16940000
chr19	16950000	16960000
chr19	16960000	16970000
chr19	16970000	16980000
chr19	17050000	17060000
chr19	17060000	17070000
chr19	17070000	17080000
chr19	17090000	17100000
chr19	17100000	17110000
chr19	17110000	17120000
chr19	17140000	17150000
chr19	17180000	17190000
chr19	17230000	17240000
chr19	17310000	17320000
chr19	17420000	17430000
chr19	17440000	17450000
chr19	17460000	17470000
chr19	17470000	17480000
chr19	17580000	17590000
chr19	17640000	17650000
chr19	17670000	17680000
chr19	17780000	17790000
chr19	17790000	17800000
chr19	17800000	17810000
chr19	17810000	17820000
chr19	17820000	17830000
chr19	17960000	17970000
chr19	18010000	18020000
chr19	18020000	18030000
chr19	18030000	18040000
chr19	18040000	18050000
chr19	18050000	18060000
chr19	18060000	18070000
chr19	18070000	18080000
chr19	18080000	18090000
chr19	18090000	18100000
chr19	18100000	18110000
chr19	18110000	18120000
chr19	18210000	18220000
chr19	18220000	18230000
chr19	18230000	18240000
chr19	18240000	18250000
chr19	18250000	18260000
chr19	18260000	18270000
chr19	18270000	18280000
chr19	18280000	18290000
chr19	18290000	18300000
chr19	18300000	18310000
chr19	18320000	18330000
chr19	18330000	18340000
chr19	18340000	18350000
chr19	18350000	18360000
chr19	18360000	18370000
chr19	18380000	18390000
chr19	18400000	18410000
chr19	18410000	18420000
chr19	18460000	18470000
chr19	18480000	18490000
chr19	18510000	18520000
chr19	18540000	18550000
chr19	18550000	18560000
chr19	18670000	18680000
chr19	18700000	18710000
chr19	18710000	18720000
chr19	18720000	18730000
chr19	18830000	18840000
chr19	18920000	18930000
chr19	18930000	18940000
chr19	18960000	18970000
chr19	18970000	18980000
chr19	19110000	19120000
chr19	19120000	19130000
chr19	19250000	19260000
chr19	19830000	19840000
chr19	19860000	19870000
chr19	19890000	19900000
chr19	19900000	19910000
chr19	19910000	19920000
chr19	19920000	19930000
chr19	19930000	19940000
chr19	19940000	19950000
chr19	19950000	19960000
chr19	19960000	19970000
chr19	20120000	20130000
chr19	20470000	20480000
chr19	21140000	21150000
chr19	21740000	21750000
chr19	21780000	21790000
chr19	21840000	21850000
chr19	21870000	21880000
chr19	21900000	21910000
chr19	22000000	22010000
chr19	22010000	22020000
chr19	22020000	22030000
chr19	22360000	22370000
chr19	22590000	22600000
chr19	22800000	22810000
chr19	23050000	23060000
chr19	23060000	23070000
chr19	23070000	23080000
chr19	23080000	23090000
chr19	23090000	23100000
chr19	23100000	23110000
chr19	23110000	23120000
chr19	23120000	23130000
chr19	23270000	23280000
chr19	23320000	23330000
chr19	23330000	23340000
chr19	23340000	23350000
chr19	23350000	23360000
chr19	23360000	23370000
chr19	23370000	23380000
chr19	23380000	23390000
chr19	23390000	23400000
chr19	23400000	23410000
chr19	23410000	23420000
chr19	23420000	23430000
chr19	23430000	23440000
chr19	23440000	23450000
chr19	23450000	23460000
chr19	23460000	23470000
chr19	23470000	23480000
chr19	23480000	23490000
chr19	23490000	23500000
chr19	23500000	23510000
chr19	23510000	23520000
chr19	23520000	23530000
chr19	23530000	23540000
chr19	23540000	23550000
chr19	23550000	23560000
chr19	23560000	23570000
chr19	23570000	23580000
chr19	23580000	23590000
chr19	23590000	23600000
chr19	23600000	23610000
chr19	23610000	23620000
chr19	23620000	23630000
chr19	23630000	23640000
chr19	23640000	23650000
chr19	23650000	23660000
chr19	23660000	23670000
chr19	23670000	23680000
chr19	23680000	23690000
chr19	23690000	23700000
chr19	23700000	23710000
chr19	23710000	23720000
chr19	23720000	23730000
chr19	23730000	23740000
chr19	23740000	23750000
chr19	23750000	23760000
chr19	23760000	23770000
chr19	23770000	23780000
chr19	23780000	23790000
chr19	23790000	23800000
chr19	23800000	23810000
chr19	23810000	23820000
chr19	23820000	23830000
chr19	23830000	23840000
chr19	23850000	23860000
chr19	24010000	24020000
chr19	24140000	24150000
chr19	24150000	24160000
chr19	24160000	24170000
chr19	24170000	24180000
chr19	24180000	24190000
chr19	24190000	24200000
chr19	24200000	24210000
chr19	24210000	24220000
chr19	24230000	24240000
chr19	24240000	24250000
chr19	24300000	24310000
chr19	24310000	24320000
chr19	24670000	24680000
chr19	24740000	24750000
chr19	24800000	24810000
chr19	24920000	24930000
chr19	24930000	24940000
chr19	24940000	24950000
chr19	24950000	24960000
chr19	24960000	24970000
chr19	24970000	24980000
chr19	25010000	25020000
chr19	25240000	25250000
chr19	25310000	25320000
chr19	25320000	25330000
chr19	25350000	25360000
chr19	25530000	25540000
chr19	26780000	26790000
chr19	26790000	26800000
chr19	27470000	27480000
chr19	27550000	27560000
chr19	27560000	27570000
chr19	27570000	27580000
chr19	27590000	27600000
chr19	28370000	28380000
chr19	28640000	28650000
chr19	28840000	28850000
chr19	28890000	28900000
chr19	29000000	29010000
chr19	30790000	30800000
chr19	31080000	31090000
chr19	31090000	31100000
chr19	31100000	31110000
chr19	31110000	31120000
chr19	31120000	31130000
chr19	31130000	31140000
chr19	31440000	31450000
chr19	31490000	31500000
chr19	31860000	31870000
chr19	33840000	33850000
chr19	35360000	35370000
chr19	35760000	35770000
chr19	35790000	35800000
chr19	36300000	36310000
chr19	36900000	36910000
chr19	36910000	36920000
chr19	37530000	37540000
chr19	38350000	38360000
chr19	38570000	38580000
chr19	39520000	39530000
chr19	39590000	39600000
chr19	39600000	39610000
chr19	39610000	39620000
chr19	39750000	39760000
chr19	39830000	39840000
chr19	39930000	39940000
chr19	40130000	40140000
chr19	41630000	41640000
chr19	42520000	42530000
chr19	42530000	42540000
chr19	42960000	42970000
chr19	42970000	42980000
chr19	43250000	43260000
chr19	43260000	43270000
chr19	43270000	43280000
chr19	43650000	43660000
chr19	43840000	43850000
chr19	43850000	43860000
chr19	43860000	43870000
chr19	43870000	43880000
chr19	43980000	43990000
chr19	43990000	44000000
chr19	44000000	44010000
chr19	44840000	44850000
chr19	45140000	45150000
chr19	45410000	45420000
chr19	45570000	45580000
chr19	45730000	45740000
chr19	45790000	45800000
chr19	46290000	46300000
chr19	46760000	46770000
chr19	46870000	46880000
chr19	46930000	46940000
chr19	47300000	47310000
chr19	47500000	47510000
chr19	47510000	47520000
chr19	47520000	47530000
chr19	47530000	47540000
chr19	47540000	47550000
chr19	47550000	47560000
chr19	47560000	47570000
chr19	47870000	47880000
chr19	48120000	48130000
chr19	48130000	48140000
chr19	48140000	48150000
chr19	48300000	48310000
chr20	10000	20000
chr20	20000	30000
chr20	2780000	2790000
chr20	3150000	3160000
chr20	3180000	3190000
chr20	3210000	3220000
chr20	3320000	3330000
chr20	3390000	3400000
chr20	3530000	3540000
chr20	3840000	3850000
chr20	3850000	3860000
chr20	3890000	3900000
chr20	4630000	4640000
chr20	5110000	5120000
chr20	5450000	5460000
chr20	5500000	5510000
chr20	6230000	6240000
chr20	6450000	6460000
chr20	6580000	6590000
chr20	6830000	6840000
chr20	7380000	7390000
chr20	7550000	7560000
chr20	7910000	7920000
chr20	8290000	8300000
chr20	8460000	8470000
chr20	8740000	8750000
chr20	8770000	8780000
chr20	8870000	8880000
chr20	8910000	8920000
chr20	8920000	8930000
chr20	9000000	9010000
chr20	9290000	9300000
chr20	9370000	9380000
chr20	9740000	9750000
chr20	9750000	9760000
chr20	9810000	9820000
chr20	9870000	9880000
chr20	9880000	9890000
chr20	9890000	9900000
chr20	10010000	10020000
chr20	10020000	10030000
chr20	10030000	10040000
chr20	10040000	10050000
chr20	10180000	10190000
chr20	10230000	10240000
chr20	10240000	10250000
chr20	10360000	10370000
chr20	10450000	10460000
chr20	10520000	10530000
chr20	10560000	10570000
chr20	10710000	10720000
chr20	10720000	10730000
chr20	10750000	10760000
chr20	10810000	10820000
chr20	10820000	10830000
chr20	10840000	10850000
chr20	10900000	10910000
chr20	10910000	10920000
chr20	10930000	10940000
chr20	11010000	11020000
chr20	11200000	11210000
chr20	11250000	11260000
chr20	11310000	11320000
chr20	11400000	11410000
chr20	11610000	11620000
chr20	11630000	11640000
chr20	11690000	11700000
chr20	11700000	11710000
chr20	11730000	11740000
chr20	11750000	11760000
chr20	11760000	11770000
chr20	11790000	11800000
chr20	11840000	11850000
chr20	11880000	11890000
chr20	12000000	12010000
chr20	12070000	12080000
chr20	12150000	12160000
chr20	12160000	12170000
chr20	12170000	12180000
chr20	12230000	12240000
chr20	12260000	12270000
chr20	12270000	12280000
chr20	12280000	12290000
chr20	12290000	12300000
chr20	12330000	12340000
chr20	12340000	12350000
chr20	12350000	12360000
chr20	12370000	12380000
chr20	12410000	12420000
chr20	12430000	12440000
chr20	12440000	12450000
chr20	12460000	12470000
chr20	12470000	12480000
chr20	12490000	12500000
chr20	12500000	12510000
chr20	12510000	12520000
chr20	12520000	12530000
chr20	12540000	12550000
chr20	12560000	12570000
chr20	12570000	12580000
chr20	12580000	12590000
chr20	12590000	12600000
chr20	12600000	12610000
chr20	12610000	12620000
chr20	12630000	12640000
chr20	12650000	12660000
chr20	12660000	12670000
chr20	12670000	12680000
chr20	12680000	12690000
chr20	12690000	12700000
chr20	12740000	12750000
chr20	12780000	12790000
chr20	12790000	12800000
chr20	12800000	12810000
chr20	12810000	12820000
chr20	12820000	12830000
chr20	12830000	12840000
chr20	12840000	12850000
chr20	12850000	12860000
chr20	12860000	12870000
chr20	12870000	12880000
chr20	12880000	12890000
chr20	12890000	12900000
chr20	12910000	12920000
chr20	12920000	12930000
chr20	12930000	12940000
chr20	12940000	12950000
chr20	12950000	12960000
chr20	12970000	12980000
chr20	12980000	12990000
chr20	12990000	13000000
chr20	13000000	13010000
chr20	13010000	13020000
chr20	13020000	13030000
chr20	13030000	13040000
chr20	13040000	13050000
chr20	13050000	13060000
chr20	13080000	13090000
chr20	13110000	13120000
chr20	13200000	13210000
chr20	13240000	13250000
chr20	13270000	13280000
chr20	14130000	14140000
chr20	14490000	14500000
chr20	14510000	14520000
chr20	14520000	14530000
chr20	14530000	14540000
chr20	14540000	14550000
chr20	14550000	14560000
chr20	14560000	14570000
chr20	14570000	14580000
chr20	14580000	14590000
chr20	14600000	14610000
chr20	14610000	14620000
chr20	14620000	14630000
chr20	14650000	14660000
chr20	14780000	14790000
chr20	14980000	14990000
chr20	15040000	15050000
chr20	15240000	15250000
chr20	15250000	15260000
chr20	15260000	15270000
chr20	15270000	15280000
chr20	15530000	15540000
chr20	15640000	15650000
chr20	15660000	15670000
chr20	15790000	15800000
chr20	15880000	15890000
chr20	15890000	15900000
chr20	16280000	16290000
chr20	16850000	16860000
chr20	16860000	16870000
chr20	16980000	16990000
chr20	16990000	17000000
chr20	17050000	17060000
chr20	17070000	17080000
chr20	17080000	17090000
chr20	17120000	17130000
chr20	17130000	17140000
chr20	17140000	17150000
chr20	17150000	17160000
chr20	17160000	17170000
chr20	17180000	17190000
chr20	17190000	17200000
chr20	17200000	17210000
chr20	17300000	17310000
chr20	17320000	17330000
chr20	17340000	17350000
chr20	17690000	17700000
chr20	17790000	17800000
chr20	18560000	18570000
chr20	18650000	18660000
chr20	18660000	18670000
chr20	19320000	19330000
chr20	19640000	19650000
chr20	19710000	19720000
chr20	19800000	19810000
chr20	19890000	19900000
chr20	19900000	19910000
chr20	19910000	19920000
chr20	19980000	19990000
chr20	20290000	20300000
chr20	20300000	20310000
chr20	20430000	20440000
chr20	21140000	21150000
chr20	21200000	21210000
chr20	21960000	21970000
chr20	22560000	22570000
chr20	23270000	23280000
chr20	24130000	24140000
chr20	24340000	24350000
chr20	24350000	24360000
chr20	24420000	24430000
chr20	24430000	24440000
chr20	24440000	24450000
chr20	24450000	24460000
chr20	24460000	24470000
chr20	24470000	24480000
chr20	24480000	24490000
chr20	24490000	24500000
chr20	25010000	25020000
chr20	25600000	25610000
chr20	25690000	25700000
chr20	25750000	25760000
chr20	25760000	25770000
chr20	25770000	25780000
chr20	25780000	25790000
chr20	25790000	25800000
chr20	25800000	25810000
chr20	25810000	25820000
chr20	25820000	25830000
chr20	25840000	25850000
chr20	25940000	25950000
chr20	25960000	25970000
chr20	25970000	25980000
chr20	26140000	26150000
chr20	26150000	26160000
chr20	26160000	26170000
chr20	26170000	26180000
chr20	26180000	26190000
chr20	26830000	26840000
chr20	28030000	28040000
chr20	28040000	28050000
chr20	28100000	28110000
chr20	28520000	28530000
chr20	29450000	29460000
chr20	29460000	29470000
chr20	29470000	29480000
chr20	29480000	29490000
chr20	29490000	29500000
chr20	30620000	30630000
chr20	30650000	30660000
chr20	30660000	30670000
chr20	30670000	30680000
chr20	30680000	30690000
chr20	31110000	31120000
chr20	31370000	31380000
chr20	32180000	32190000
chr20	32360000	32370000
chr20	32660000	32670000
chr20	32670000	32680000
chr20	32680000	32690000
chr20	32950000	32960000
chr20	33560000	33570000
chr20	33570000	33580000
chr20	33590000	33600000
chr20	33600000	33610000
chr20	33610000	33620000
chr20	33620000	33630000
chr20	33640000	33650000
chr20	33650000	33660000
chr20	35520000	35530000
chr20	35530000	35540000
chr20	35590000	35600000
chr20	35620000	35630000
chr20	35630000	35640000
chr20	35640000	35650000
chr20	35650000	35660000
chr20	35660000	35670000
chr20	35680000	35690000
chr20	35690000	35700000
chr20	35870000	35880000
chr20	35880000	35890000
chr20	36480000	36490000
chr20	37740000	37750000
chr20	39370000	39380000
chr20	39380000	39390000
chr20	39390000	39400000
chr20	39400000	39410000
chr20	39410000	39420000
chr20	39420000	39430000
chr20	39430000	39440000
chr20	39440000	39450000
chr20	39910000	39920000
chr20	40380000	40390000
chr20	40390000	40400000
chr20	40850000	40860000
chr20	41180000	41190000
chr20	41410000	41420000
chr20	41420000	41430000
chr20	41430000	41440000
chr20	41440000	41450000
chr20	41510000	41520000
chr20	41720000	41730000
chr20	42760000	42770000
chr20	42770000	42780000
chr20	42780000	42790000
chr20	42790000	42800000
chr20	42800000	42810000
chr20	42810000	42820000
chr20	42820000	42830000
chr20	42830000	42840000
chr20	42840000	42850000
chr20	42850000	42860000
chr20	42860000	42870000
chr20	43450000	43460000
chr20	43950000	43960000
chr20	44710000	44720000
chr20	44720000	44730000
chr20	45430000	45440000
chr20	45440000	45450000
chr20	45950000	45960000
chr20	46000000	46010000
chr20	46010000	46020000
chr20	46020000	46030000
chr20	46080000	46090000
chr20	46090000	46100000
chr20	46280000	46290000
chr20	46290000	46300000
chr20	46470000	46480000
chr20	46480000	46490000
chr20	47000000	47010000
chr20	47010000	47020000
chr20	47100000	47110000
chr20	47110000	47120000
chr20	47120000	47130000
chr20	47130000	47140000
chr20	47140000	47150000
chr20	47150000	47160000
chr20	47160000	47170000
chr20	47170000	47180000
chr20	47180000	47190000
chr20	47190000	47200000
chr20	47200000	47210000
chr20	47210000	47220000
chr20	47220000	47230000
chr20	47230000	47240000
chr20	47240000	47250000
chr20	47250000	47260000
chr20	47260000	47270000
chr20	47270000	47280000
chr20	47280000	47290000
chr20	47350000	47360000
chr20	47360000	47370000
chr20	48370000	48380000
chr20	48520000	48530000
chr20	48540000	48550000
chr20	48590000	48600000
chr20	48890000	48900000
chr20	49190000	49200000
chr20	49240000	49250000
chr20	49340000	49350000
chr20	49610000	49620000
chr20	49740000	49750000
chr20	49750000	49760000
chr20	49770000	49780000
chr20	50020000	50030000
chr20	50120000	50130000
chr20	50220000	50230000
chr20	50260000	50270000
chr20	50360000	50370000
chr20	50380000	50390000
chr20	50420000	50430000
chr20	50480000	50490000
chr20	50520000	50530000
chr20	50540000	50550000
chr20	50560000	50570000
chr20	50570000	50580000
chr20	50690000	50700000
chr20	50700000	50710000
chr20	50790000	50800000
chr20	50970000	50980000
chr20	51030000	51040000
chr20	51190000	51200000
chr20	51240000	51250000
chr20	51630000	51640000
chr20	51670000	51680000
chr20	51680000	51690000
chr20	51690000	51700000
chr20	51780000	51790000
chr20	51840000	51850000
chr20	51850000	51860000
chr20	51860000	51870000
chr20	51870000	51880000
chr20	51980000	51990000
chr20	52080000	52090000
chr20	52340000	52350000
chr20	52360000	52370000
chr20	52430000	52440000
chr20	52460000	52470000
chr20	52590000	52600000
chr20	52600000	52610000
chr20	52610000	52620000
chr20	52620000	52630000
chr20	52630000	52640000
chr20	52640000	52650000
chr20	52650000	52660000
chr20	52660000	52670000
chr20	52670000	52680000
chr20	52680000	52690000
chr20	52690000	52700000
chr20	52700000	52710000
chr20	52730000	52740000
chr20	52760000	52770000
chr20	52820000	52830000
chr20	52970000	52980000
chr20	52980000	52990000
chr20	52990000	53000000
chr20	53030000	53040000
chr20	53100000	53110000
chr20	53120000	53130000
chr20	53180000	53190000
chr20	53200000	53210000
chr20	53240000	53250000
chr20	53250000	53260000
chr20	53310000	53320000
chr20	53480000	53490000
chr20	53640000	53650000
chr20	53720000	53730000
chr20	53750000	53760000
chr20	53770000	53780000
chr20	53860000	53870000
chr20	54000000	54010000
chr20	54020000	54030000
chr20	54030000	54040000
chr20	54120000	54130000
chr20	54220000	54230000
chr20	54300000	54310000
chr20	54310000	54320000
chr20	54490000	54500000
chr20	54500000	54510000
chr20	54510000	54520000
chr20	54520000	54530000
chr20	54530000	54540000
chr20	54560000	54570000
chr20	54650000	54660000
chr20	54710000	54720000
chr20	54720000	54730000
chr20	54750000	54760000
chr20	54760000	54770000
chr20	54890000	54900000
chr20	54900000	54910000
chr20	54910000	54920000
chr20	54920000	54930000
chr20	54930000	54940000
chr20	54940000	54950000
chr20	54950000	54960000
chr20	54960000	54970000
chr20	54970000	54980000
chr20	54980000	54990000
chr20	54990000	55000000
chr20	55000000	55010000
chr20	55010000	55020000
chr20	55020000	55030000
chr20	55030000	55040000
chr20	55040000	55050000
chr20	55050000	55060000
chr20	55060000	55070000
chr20	55070000	55080000
chr20	55080000	55090000
chr20	55090000	55100000
chr20	55100000	55110000
chr20	55110000	55120000
chr20	55120000	55130000
chr20	55130000	55140000
chr20	55140000	55150000
chr20	55150000	55160000
chr20	55160000	55170000
chr20	55170000	55180000
chr20	55180000	55190000
chr20	55190000	55200000
chr20	55200000	55201332
chr21	540000	550000
chr21	670000	680000
chr21	770000	780000
chr21	820000	830000
chr21	830000	840000
chr21	840000	850000
chr21	870000	880000
chr21	1040000	1050000
chr21	1050000	1060000
chr21	1060000	1070000
chr21	1070000	1080000
chr21	1080000	1090000
chr21	1090000	1100000
chr21	1100000	1110000
chr21	1260000	1270000
chr21	1270000	1280000
chr21	1280000	1290000
chr21	1290000	1300000
chr21	1310000	1320000
chr21	1410000	1420000
chr21	1630000	1640000
chr21	1730000	1740000
chr21	2120000	2130000
chr21	2150000	2160000
chr21	2270000	2280000
chr21	2290000	2300000
chr21	2350000	2360000
chr21	2430000	2440000
chr21	2440000	2450000
chr21	2450000	2460000
chr21	2460000	2470000
chr21	2470000	2480000
chr21	2480000	2490000
chr21	2580000	2590000
chr21	2730000	2740000
chr21	2930000	2940000
chr21	2940000	2950000
chr21	2950000	2960000
chr21	2960000	2970000
chr21	2970000	2980000
chr21	2980000	2990000
chr21	3010000	3020000
chr21	3020000	3030000
chr21	3030000	3040000
chr21	3040000	3050000
chr21	3050000	3060000
chr21	3560000	3570000
chr21	3580000	3590000
chr21	4130000	4140000
chr21	4310000	4320000
chr21	4320000	4330000
chr21	4330000	4340000
chr21	4340000	4350000
chr21	4350000	4360000
chr21	4360000	4370000
chr21	4370000	4380000
chr21	4380000	4390000
chr21	4390000	4400000
chr21	4400000	4410000
chr21	4410000	4420000
chr21	4420000	4430000
chr21	4430000	4440000
chr21	4440000	4450000
chr21	4450000	4460000
chr21	4460000	4470000
chr21	4470000	4480000
chr21	4480000	4490000
chr21	4490000	4500000
chr21	4500000	4510000
chr21	4800000	4810000
chr21	4810000	4820000
chr21	4830000	4840000
chr21	5380000	5390000
chr21	5480000	5490000
chr21	5530000	5540000
chr21	5670000	5680000
chr21	6150000	6160000
chr21	6160000	6170000
chr21	6170000	6180000
chr21	6180000	6190000
chr21	6190000	6200000
chr21	6200000	6210000
chr21	6310000	6320000
chr21	6950000	6960000
chr21	6960000	6970000
chr21	7040000	7050000
chr21	7530000	7540000
chr21	7770000	7780000
chr21	8010000	8020000
chr21	8030000	8040000
chr21	8170000	8180000
chr21	8590000	8600000
chr21	8620000	8630000
chr21	8720000	8730000
chr21	8730000	8740000
chr21	8810000	8820000
chr21	9000000	9010000
chr21	9030000	9040000
chr21	9040000	9050000
chr21	9150000	9160000
chr21	9340000	9350000
chr21	9350000	9360000
chr21	9410000	9420000
chr21	10180000	10190000
chr21	10550000	10560000
chr21	11000000	11010000
chr21	11390000	11400000
chr21	11580000	11590000
chr21	11590000	11600000
chr21	13580000	13590000
chr21	13590000	13600000
chr21	14120000	14130000
chr21	15330000	15340000
chr21	15490000	15500000
chr21	16130000	16140000
chr21	16260000	16270000
chr21	17210000	17220000
chr21	17220000	17230000
chr21	17230000	17240000
chr21	17750000	17760000
chr21	17990000	18000000
chr21	18500000	18510000
chr21	18510000	18520000
chr21	18520000	18530000
chr21	18530000	18540000
chr21	18540000	18550000
chr21	18550000	18560000
chr21	18560000	18570000
chr21	18870000	18880000
chr21	18880000	18890000
chr21	18890000	18900000
chr21	18980000	18990000
chr21	19240000	19250000
chr21	19250000	19260000
chr21	19490000	19500000
chr21	20040000	20050000
chr21	20250000	20260000
chr21	20260000	20270000
chr21	20810000	20820000
chr21	20850000	20860000
chr21	20860000	20870000
chr21	20870000	20880000
chr21	20880000	20890000
chr21	21180000	21190000
chr21	22240000	22250000
chr21	22650000	22660000
chr21	22660000	22670000
chr21	23070000	23080000
chr21	23080000	23090000
chr21	23380000	23390000
chr21	23700000	23710000
chr21	23710000	23720000
chr21	23780000	23790000
chr21	23920000	23930000
chr21	24050000	24060000
chr21	25300000	25310000
chr21	25430000	25440000
